CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
-,TOTAL FOR ALL COUNTRIES,75110,75110,6316,0,0,0,0,11,DET,HS6,030236,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030236,2020
-,TOTAL FOR ALL COUNTRIES,174479,40807,4961,133672,14623,133672,14623,01,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,27069,23769,2795,3300,630,3300,630,02,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,31218,31218,5132,0,0,0,0,03,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,5073,2700,338,2373,2097,0,0,05,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,136011,0,0,132273,14097,132273,14097,06,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,3192,3192,321,0,0,0,0,07,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,137203,0,0,137203,14530,137203,14530,08,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,9637,9637,656,0,0,0,0,09,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,10268,10268,699,0,0,0,0,10,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,11401,11401,776,0,0,0,0,11,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030239,2020
-,TOTAL FOR ALL COUNTRIES,6000,0,0,0,0,0,0,06,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,13934,0,0,0,0,0,0,07,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,66476,0,0,0,0,0,0,08,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,24313,0,0,0,0,0,0,09,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030241,2020
-,TOTAL FOR ALL COUNTRIES,337737,18355,4129,242387,127611,242387,127611,01,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,186310,14297,3131,86722,44657,86722,44657,02,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,227292,4903,1207,115778,49300,115778,49300,03,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,102064,0,0,89742,42540,89742,42540,04,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,186635,0,0,176243,83860,176243,83860,05,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,142146,0,0,94983,44023,94983,44023,06,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,220894,2310,1060,102927,45290,102927,45290,07,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,100176,2561,628,0,0,0,0,08,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,129187,2349,89,31623,18978,31623,18978,09,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,156928,10798,2021,55349,25243,55349,25243,10,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,78028,14520,2535,0,0,0,0,11,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,81369,3244,575,16349,11079,16349,11079,12,DET,HS6,030242,2020
-,TOTAL FOR ALL COUNTRIES,2020,2020,876,0,0,0,0,01,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,5006,5006,27,0,0,0,0,02,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,29506,2444,1013,27062,21855,27062,21855,03,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,10724,10724,916,0,0,0,0,06,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,17596,17596,1460,0,0,0,0,07,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,20215,20215,3037,0,0,0,0,08,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,44377,7526,687,36851,27254,36851,27254,09,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,20429,20429,4003,0,0,0,0,10,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,14416,14416,2531,0,0,0,0,11,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,40080,36436,5680,3644,1356,3644,1356,12,DET,HS6,030243,2020
-,TOTAL FOR ALL COUNTRIES,4460,4460,563,0,0,0,0,01,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,9632,9632,658,0,0,0,0,02,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,03,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,8727,0,0,0,0,0,0,05,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,55045,3045,1518,52000,26250,52000,26250,06,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,43236,0,0,28281,17523,28281,17523,07,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,90482,3830,1910,70423,51731,70423,51731,08,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,44099,7817,904,36282,28956,36282,28956,09,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,16652,16652,2388,0,0,0,0,10,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,24244,10389,911,13855,7501,13855,7501,11,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,4695,4695,562,0,0,0,0,12,DET,HS6,030244,2020
-,TOTAL FOR ALL COUNTRIES,1327244,481940,65588,845304,248117,845304,248117,01,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,696744,487626,65469,209118,69258,209118,69258,02,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,343602,261870,30521,81732,24331,81732,24331,03,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,183706,56842,13871,126864,46190,126864,46190,04,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,139100,127193,24287,0,0,0,0,05,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,170265,170265,31943,0,0,0,0,06,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,181319,181319,32869,0,0,0,0,07,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,270648,189129,34781,81519,29444,72200,24494,08,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,251763,183507,30516,68256,23487,68256,23487,09,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,246302,210875,33738,35427,5958,0,0,10,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,471041,175705,26704,295336,98233,295336,98233,11,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,323205,172730,27716,150475,48332,150475,48332,12,DET,HS6,030245,2020
-,TOTAL FOR ALL COUNTRIES,173741,173741,17122,0,0,0,0,01,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,167801,167801,17567,0,0,0,0,02,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,105280,105280,11705,0,0,0,0,03,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,5334,5334,534,0,0,0,0,05,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,38962,38962,5366,0,0,0,0,06,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,29585,29585,4085,0,0,0,0,07,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,37853,37853,4827,0,0,0,0,08,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,80070,80070,9370,0,0,0,0,09,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,106349,104144,11875,0,0,0,0,10,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,61294,61294,7748,0,0,0,0,11,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,44062,44062,5105,0,0,0,0,12,DET,HS6,030246,2020
-,TOTAL FOR ALL COUNTRIES,1996864,1733133,289049,0,0,0,0,01,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,2389833,2102178,361041,0,0,0,0,02,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,2039694,1710596,268942,30100,3551,30100,3551,03,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,944195,827842,190037,0,0,0,0,04,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,2499854,2328846,359428,0,0,0,0,05,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,3711996,3293260,573425,0,0,0,0,06,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,5139776,3735492,655584,0,0,0,0,07,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,6516965,3152393,562825,0,0,0,0,08,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,5942813,1755178,390917,0,0,0,0,09,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,4937224,1661987,343147,0,0,0,0,10,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,2274961,1901322,349726,0,0,0,0,11,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,1622372,1329379,247482,0,0,0,0,12,DET,HS6,030247,2020
-,TOTAL FOR ALL COUNTRIES,10273,10273,908,0,0,0,0,01,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,6398,2400,504,0,0,0,0,02,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,4173,4173,467,0,0,0,0,03,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,14307,2160,144,0,0,0,0,04,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,9266,3624,316,0,0,0,0,05,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,2996,0,0,2996,3329,2996,3329,06,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,13868,9109,698,0,0,0,0,07,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,29674,29674,9607,0,0,0,0,08,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,22406,6979,603,2841,2841,2841,2841,09,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,15935,15935,1318,0,0,0,0,10,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,37579,33977,2830,3602,3602,3602,3602,11,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,31039,16979,1517,0,0,0,0,12,DET,HS6,030249,2020
-,TOTAL FOR ALL COUNTRIES,424727,406655,47263,0,0,0,0,01,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,537498,449699,64672,0,0,0,0,02,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,424181,266762,47354,110210,20461,110210,20461,03,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,93229,90996,11377,0,0,0,0,04,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,129197,112339,14037,0,0,0,0,05,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,183198,136850,17842,0,0,0,0,06,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,269151,174630,24403,0,0,0,0,07,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,356789,164983,20272,0,0,0,0,08,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,582052,163444,20291,0,0,0,0,09,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,478619,132789,15903,0,0,0,0,10,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,251583,134929,17120,0,0,0,0,11,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,130363,103929,13387,0,0,0,0,12,DET,HS6,030251,2020
-,TOTAL FOR ALL COUNTRIES,772042,0,0,0,0,0,0,01,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,640459,11995,1098,113688,25640,113688,25640,02,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,228068,23610,2394,0,0,0,0,03,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,122749,0,0,0,0,0,0,04,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,35622,0,0,0,0,0,0,05,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,330978,0,0,107169,26274,107169,26274,07,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,28042,0,0,0,0,0,0,06,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,72713,0,0,0,0,0,0,08,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,176414,0,0,82361,20931,82361,20931,09,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,89267,0,0,0,0,0,0,10,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,194686,0,0,0,0,0,0,11,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,379653,0,0,0,0,0,0,12,DET,HS6,030252,2020
-,TOTAL FOR ALL COUNTRIES,347166,0,0,0,0,0,0,01,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,411703,0,0,0,0,0,0,02,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,474003,0,0,0,0,0,0,03,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,475974,0,0,0,0,0,0,04,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,571703,0,0,0,0,0,0,05,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,195374,0,0,0,0,0,0,06,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,363042,0,0,0,0,0,0,07,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,244748,0,0,0,0,0,0,08,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,116657,0,0,0,0,0,0,09,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,87468,0,0,0,0,0,0,10,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,183403,23535,3756,0,0,0,0,11,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,194544,32181,5150,0,0,0,0,12,DET,HS6,030254,2020
-,TOTAL FOR ALL COUNTRIES,23321,0,0,0,0,0,0,02,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,25038,0,0,0,0,0,0,03,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,12988,0,0,0,0,0,0,11,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030255,2020
-,TOTAL FOR ALL COUNTRIES,3633,0,0,3633,1352,3633,1352,01,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,02,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,03,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030256,2020
-,TOTAL FOR ALL COUNTRIES,19109,0,0,0,0,0,0,01,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,67941,21495,9236,0,0,0,0,02,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,36318,0,0,0,0,0,0,04,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,5000,0,0,0,0,0,0,05,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,92466,10506,1903,0,0,0,0,06,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,45230,0,0,0,0,0,0,07,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,29444,0,0,0,0,0,0,08,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,46888,2300,249,0,0,0,0,03,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,57829,0,0,0,0,0,0,09,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,50188,0,0,0,0,0,0,10,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,55640,0,0,0,0,0,0,11,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,16108,0,0,0,0,0,0,12,DET,HS6,030259,2020
-,TOTAL FOR ALL COUNTRIES,1037208,1003208,260447,0,0,0,0,01,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1353604,1336278,341355,0,0,0,0,02,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1874421,1874421,480661,0,0,0,0,03,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1208894,1190519,304951,0,0,0,0,04,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1756742,1637400,432829,0,0,0,0,05,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1747039,1653787,457320,59264,8330,59264,8330,06,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1647805,1647805,460013,0,0,0,0,07,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1745457,1745457,554151,0,0,0,0,08,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1732656,1732656,487557,0,0,0,0,09,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1646961,1646961,453413,0,0,0,0,10,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1452396,1452396,398996,0,0,0,0,11,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,1682605,1682605,442828,0,0,0,0,12,DET,HS6,030271,2020
-,TOTAL FOR ALL COUNTRIES,10311,0,0,0,0,0,0,03,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030273,2020
-,TOTAL FOR ALL COUNTRIES,5389,5389,707,0,0,0,0,01,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,10119,10119,1453,0,0,0,0,02,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,8970,8970,985,0,0,0,0,03,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,2755,0,0,2755,507,2755,507,04,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,3546,0,0,3546,1064,3546,1064,05,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,13797,10350,1030,3447,919,3447,919,06,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,28794,23090,3183,5704,1351,5704,1351,07,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,29522,23566,3928,5956,1361,5956,1361,08,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,36961,36961,5843,0,0,0,0,09,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,35110,35110,3736,0,0,0,0,10,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,47814,47814,4214,0,0,0,0,11,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,22426,16378,2274,6048,526,6048,526,12,DET,HS6,030274,2020
-,TOTAL FOR ALL COUNTRIES,2340,2340,311,0,0,0,0,04,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,06,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,2603,0,0,0,0,0,0,08,DET,HS6,030281,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030279,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030281,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030281,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,11,DET,HS6,030281,2020
-,TOTAL FOR ALL COUNTRIES,2340,0,0,0,0,0,0,01,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,02,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030281,2020
-,TOTAL FOR ALL COUNTRIES,2250,0,0,0,0,0,0,03,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,5720,0,0,0,0,0,0,06,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,07,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,08,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,09,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,10,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,6096,0,0,6096,820,6096,820,11,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,12,DET,HS6,030282,2020
-,TOTAL FOR ALL COUNTRIES,123270,123270,7710,0,0,0,0,01,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,216315,216315,14302,0,0,0,0,02,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,256551,256551,16006,0,0,0,0,03,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,05,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,50412,50412,2663,0,0,0,0,06,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,78646,78646,4359,0,0,0,0,07,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,43760,43760,3329,0,0,0,0,08,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,81131,81131,4921,0,0,0,0,09,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,144663,144663,8281,0,0,0,0,10,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,0,0,0,0,0,0,0,04,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,94508,94508,5350,0,0,0,0,11,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,48679,48679,2777,0,0,0,0,12,DET,HS6,030283,2020
-,TOTAL FOR ALL COUNTRIES,4687799,4653103,914180,18982,3034,18982,3034,01,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,5034533,5025778,926283,0,0,0,0,02,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,3358519,3324817,595819,28704,15386,28704,15386,03,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,1052984,999577,157738,0,0,0,0,04,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,2501766,2501766,424626,0,0,0,0,05,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,3080170,2813635,498482,0,0,0,0,06,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,4182575,3505122,576898,0,0,0,0,07,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,5008994,4030358,642346,265200,45650,265200,45650,08,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,4706516,4282284,678049,27700,5375,27700,5375,09,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,5047980,4896398,715118,0,0,0,0,10,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,3948621,3948621,573403,0,0,0,0,11,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,3870280,3866661,576070,0,0,0,0,12,DET,HS6,030284,2020
-,TOTAL FOR ALL COUNTRIES,1019601,938241,138995,81360,16689,81360,16689,01,DET,HS6,030285,2020
-,TOTAL FOR ALL COUNTRIES,939311,939311,133623,0,0,0,0,02,DET,HS6,030285,2020
